serial_no,candidate_or_party,election_name,declaration_id,transaction_date,category,donor_or_recipient,id_number,income_amount,expenditure_amount,donation_method,deposit_date,returned_or_paid_to_treasury,purpose,money_type,address,phone_number,disclosed_recipient,recipient_staff_name,recipient_staff_title,party_staff_name,party_staff_title,relationship,correction_note,correction_date
10688,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,灃隆興業有限公司,36080098,0.00,12000.00,,,,雜項購置,金錢,新北市三重區****,,否,,,,,,,
10689,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,禾典實業有限公司中南站營業處,38481886,0.00,100.00,,,,停車費,金錢,,,否,,,,,,,
10690,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,海港城餐館,39676419,0.00,16000.00,,,,餐飲費用,金錢,苗栗縣苑裡鎮****,,否,,,,,,,
10691,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,海港城餐館,39676419,0.00,12000.00,,,,餐飲費用,金錢,苗栗縣苑裡鎮****,,否,,,,,,,
10692,賴清德,113年總統、副總統選舉,首次申報,1121202,集會支出,奶油蝶烘焙坊,40810081,0.00,30000.00,,,,餐飲費用,金錢,澎湖縣馬公市****,06-9*****,否,,,,,,,
10693,賴清德,113年總統、副總統選舉,首次申報,1121202,集會支出,無可就樂音樂工作室,42504138,0.00,45000.00,,,,其他與集會有關之費用,金錢,臺北市中正區****,02-2*****,否,,,,,,,
10694,賴清德,113年總統、副總統選舉,首次申報,1121202,集會支出,無可就樂音樂工作室,42504138,0.00,63000.00,,,,其他與集會有關之費用,金錢,臺北市中正區****,02-2*****,否,,,,,,,
10695,賴清德,113年總統、副總統選舉,首次申報,1121202,集會支出,峰達視聽工程有限公司,42591772,0.00,650000.00,,,,租用設備費用,金錢,桃園市中壢區****,03-4*****,否,,,,,,,
10696,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,台灣中油股份有限公司油品行銷事業部桃園營業處八德加油站,43814619,0.00,1515.00,,,,油資,金錢,,,否,,,,,,,
10697,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,享味自助餐,45340335,0.00,12000.00,,,,餐飲費用,金錢,,,否,,,,,,,
10698,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,享味自助餐,45340335,0.00,10000.00,,,,餐飲費用,金錢,,,否,,,,,,,
10699,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,禾錦麵店,47122378,0.00,2060.00,,,,餐飲費用,金錢,,,否,,,,,,,
10700,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,台灣中油股份有限公司油品行銷事業部竹苗營業處苑裡加油站,49778153,0.00,700.00,,,,油資,金錢,,,否,,,,,,,
10701,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,台中西屯郵局,52606802,0.00,80.00,,,,郵資,金錢,,,否,,,,,,,
10702,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,統一超商股份有限公司-台北市第二二九分公司,53012167,0.00,80.00,,,,餐飲費用,金錢,,,否,,,,,,,
10703,賴清德,113年總統、副總統選舉,首次申報,1121202,集會支出,宏昇視聽工程有限公司,53291180,0.00,300000.00,,,,租用舞台音響,金錢,澎湖縣馬公市****,06-9*****,否,,,,,,,
10704,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,順勢加油站有限公司,53977746,0.00,1300.00,,,,油資,金錢,,,否,,,,,,,
10705,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,港之味燒臘店,67738372,0.00,2300.00,,,,便當,金錢,,,否,,,,,,,
10706,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,瑋勝通運股份有限公司,69031669,0.00,102900.00,,,,車資,金錢,臺東縣臺東市****,0910*****,否,,,,,,,
10707,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,小飯桌商號,72915340,0.00,2285.00,,,,餐飲費用,金錢,臺北市大安區****,,否,,,,,,,
10708,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,中華郵政股份有限公司仁德郵局,73505442,0.00,712.00,,,,郵資,金錢,,,否,,,,,,,
10709,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,漁翁小吃部,77187192,0.00,1520.00,,,,餐飲費用,金錢,,,否,,,,,,,
10710,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,阿里伯綠豆名店,79889016,0.00,750.00,,,,餐飲費用,金錢,,,否,,,,,,,
10711,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,悟饕澎湖馬公店,80802220,0.00,8000.00,,,,餐飲費用,金錢,,,否,,,,,,,
10712,賴清德,113年總統、副總統選舉,首次申報,1121202,集會支出,芫煲飲食小館,81408470,0.00,860.00,,,,餐飲費用,金錢,,,否,,,,,,,
10713,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,台灣中油股份有限公司油品行銷事業部台南營業處永華路東加油站,81553121,0.00,1000.00,,,,油資,金錢,,,否,,,,,,,
10714,賴清德,113年總統、副總統選舉,首次申報,1121202,集會支出,權曜企業社,81931953,0.00,44100.00,,,,租用設備費用,金錢,屏東市溝美里****,0915*****,否,,,,,,,
10715,賴清德,113年總統、副總統選舉,首次申報,1121202,集會支出,權曜企業社,81931953,0.00,40400.00,,,,租用設備費用,金錢,屏東市溝美里****,0915*****,否,,,,,,,
10716,賴清德,113年總統、副總統選舉,首次申報,1121202,集會支出,權曜企業社,81931953,0.00,40700.00,,,,租用設備費用,金錢,屏東市溝美里****,0915*****,否,,,,,,,
10717,賴清德,113年總統、副總統選舉,首次申報,1121202,集會支出,權曜企業社,81931953,0.00,52100.00,,,,租用設備費用,金錢,屏東市溝美里****,0915*****,否,,,,,,,
10718,賴清德,113年總統、副總統選舉,首次申報,1121202,集會支出,權曜企業社,81931953,0.00,10000.00,,,,租用設備費用,金錢,屏東市溝美里****,,否,,,,,,,
10719,賴清德,113年總統、副總統選舉,首次申報,1121202,集會支出,權曜企業社,81931953,0.00,12000.00,,,,照明及鷹架,金錢,屏東市溝美里****,,否,,,,,,,
10720,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,巷仔頭牛肉麵企業社,82315302,0.00,600.00,,,,餐飲費用,金錢,,,否,,,,,,,
10721,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,文華鴨王店,82645248,0.00,3325.00,,,,餐飲費用,金錢,,,否,,,,,,,
10722,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,俥亭停車事業股份有限公司彰基福懋營業所,82653915,0.00,60.00,,,,停車費,金錢,,,否,,,,,,,
10723,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,參陸玖育樂有限公司,83492749,0.00,6380.00,,,,餐費,金錢,,,否,,,,,,,
10724,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,華旗加油站股份有限公司,83771307,0.00,260.00,,,,油資,金錢,,,否,,,,,,,
10725,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,拉娃廚房,87171509,0.00,330.00,,,,餐飲費用,金錢,,,否,,,,,,,
10726,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,無憂甜點工作室,87260376,0.00,530.00,,,,餐飲費用,金錢,,,否,,,,,,,
10727,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,豚二龍門店,87497772,0.00,1223.00,,,,餐飲費用,金錢,,,否,,,,,,,
10728,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,華信航空股份有限公司馬公營業所,87750937,0.00,2247.00,,,,搭乘交通工具費用,金錢,澎湖縣湖西鄉****,,否,,,,,,,
10729,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,華信航空股份有限公司馬公營業所,87750937,0.00,2247.00,,,,搭乘交通工具費用,金錢,澎湖縣湖西鄉****,,否,,,,,,,
10730,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,華信航空股份有限公司馬公營業所,87750937,0.00,2247.00,,,,搭乘交通工具費用,金錢,澎湖縣湖西鄉****,,否,,,,,,,
10731,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,華信航空股份有限公司馬公營業所,87750937,0.00,2247.00,,,,搭乘交通工具費用,金錢,澎湖縣湖西鄉****,,否,,,,,,,
10732,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,中興電工機械股份有限公司嘟嘟房市民大道林金站,88185220,0.00,100.00,,,,停車費,金錢,,,否,,,,,,,
10733,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,中興電工機械股份有限公司嘟嘟房市民大道林金站,88185220,0.00,90.00,,,,停車費,金錢,,,否,,,,,,,
10734,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,達和加油站股份有限公司,89727595,0.00,2114.00,,,,油資,金錢,,,否,,,,,,,
10735,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,𡘙師傅企業股份有限公司仁德分公司,90060345,0.00,470.00,,,,餐飲費用,金錢,,,否,,,,,,,
10736,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,全聯實業股份有限公司中山天津分公司,90303342,0.00,398.00,,,,其他費用,金錢,,,否,,,,,,,
10737,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,寶政生活館有限公司,90685714,0.00,420.00,,,,其他費用,金錢,,,否,,,,,,,
10738,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,勁好味股份有限公司,91039118,0.00,2200.00,,,,餐飲費用,金錢,,,否,,,,,,,
10739,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,弘爺熱炒蓋飯,91300619,0.00,2850.00,,,,便當,金錢,,,否,,,,,,,
10740,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,台灣中油股份有限公司油品行銷事業部竹苗營業處關西服務區加油站,92773967,0.00,1000.00,,,,油資,金錢,,,否,,,,,,,
10741,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,一零一企業股份有限公司台中福星分公司,94123770,0.00,250.00,,,,文具用品,金錢,,,否,,,,,,,
10742,賴清德,113年總統、副總統選舉,首次申報,1121202,交通旅運支出,一龍汽車行,96000416,0.00,150.00,,,,車資,金錢,,,否,,,,,,,
10743,賴清德,113年總統、副總統選舉,首次申報,1121202,宣傳支出,東台有線電視事業股份有限公司,97177762,0.00,20000.00,,,,播放廣告費用,金錢,臺東縣臺東市****,,否,,,,,,,
10744,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,永進利食品行,98795904,0.00,900.00,,,,餐飲費用,金錢,,,否,,,,,,,
10745,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,阿章肉圓,98826786,0.00,1080.00,,,,餐飲費用,金錢,,,否,,,,,,,
10746,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,源興御香屋,98868883,0.00,856.00,,,,餐費,金錢,,,否,,,,,,,
10747,賴清德,113年總統、副總統選舉,首次申報,1121202,雜支支出,東門雞肉飯,98878165,0.00,610.00,,,,餐費,金錢,,,否,,,,,,,
10748,賴清德,113年總統、副總統選舉,首次申報,1121202,租用宣傳車輛支出,楊博仁,E12*******,0.00,2000.00,,,,宣傳車工資,金錢,高雄市三民區****,0901*****,否,,,,,,,
10749,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,黃瑞益,,0.00,2240.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10750,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,蔡文鋒,,0.00,1680.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10751,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,李圡樹,,0.00,2240.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10752,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,周立恒,,0.00,2240.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10753,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,林勝漢,,0.00,2240.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10754,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,何芳,,0.00,1680.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10755,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,李麗凉,,0.00,1680.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10756,賴清德,113年總統、副總統選舉,首次申報,1121203,交通旅運支出,計程車,,0.00,150.00,,,,搭乘交通工具費用,金錢,,02-2*****,否,,,,,,,
10757,賴清德,113年總統、副總統選舉,首次申報,1121203,交通旅運支出,計程車,,0.00,120.00,,,,車資,金錢,,02-2*****,否,,,,,,,
10758,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,孫靖雯,,0.00,1680.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10759,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,黃瑞文,,0.00,1680.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10760,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,王進明,,0.00,1400.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10761,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,王蕭燕珠,,0.00,1400.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10762,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,陳友萍,,0.00,1400.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10763,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,秦林美娟,,0.00,1400.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10764,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,林國華,,0.00,1400.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10765,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,李莉芸,,0.00,1120.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10766,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,鄭秀卿,,0.00,1120.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10767,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,余軒安,,0.00,3360.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10768,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,吳法智,,0.00,2800.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10769,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,林義敏,,0.00,3360.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10770,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,周其洋,,0.00,2800.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10771,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,呂承璋,,0.00,2800.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10772,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,邵玲芳,,0.00,2520.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10773,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,徐明海,,0.00,3360.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10774,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,紀淑敏,,0.00,2520.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10775,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,張旭昌,,0.00,2800.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10776,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,張祝鈴,,0.00,2800.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10777,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,張坤芳,,0.00,2520.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10778,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,郭志堅,,0.00,2520.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10779,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,王美嬋,,0.00,2800.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10780,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,付群,,0.00,2800.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10781,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,陳鴻裕,,0.00,3920.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10782,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,廖子麟,,0.00,3360.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10783,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,盧水火,,0.00,2800.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10784,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,鄒燕萍,,0.00,2520.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10785,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,廖嘉蓉,,0.00,2520.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10786,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,賈玉秀,,0.00,2520.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
10787,賴清德,113年總統、副總統選舉,首次申報,1121203,集會支出,楊桂華,,0.00,2520.00,,,,義交出勤酬勞,金錢,,02-2*****,否,,,,,,,
